FactGLTranID,JournalID,GLTranDescription,GLTranAmount,GLTranDate,GLAccNum,GLAcctName,Statement,Category,Subcategory,StoreNum,StoreName,ManagerID,PreviousManagerID,ContactTel,AddressLine1,AddressLine2,ZipCode,RegionNum,RegionName,SalesRegionName,LastRefreshDate
101,971,Term Loan - Interest & Principal Payment,-24097.220,2021-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
102,46,Term Loan - Interest & Principal Payment,-23958.340,2021-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
103,623,Term Loan - Interest & Principal Payment,-23819.450,2021-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
104,806,Term Loan - Interest & Principal Payment,-23680.560,2021-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
105,787,Term Loan - Interest & Principal Payment,-23541.670,2021-07-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
106,838,Term Loan - Interest & Principal Payment,-23402.780,2021-08-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
107,64,Term Loan - Interest & Principal Payment,-23263.890,2021-09-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
108,1858,Term Loan - Interest & Principal Payment,-23125.000,2021-10-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
109,1173,Term Loan - Interest & Principal Payment,-22986.110,2021-11-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
110,19,Term Loan - Interest & Principal Payment,-22847.220,2021-12-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
111,1558,GST Payment,25801.784,2019-01-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
112,656,GST Payment,587.404,2019-02-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
113,667,GST Payment,1404.458,2019-03-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
114,962,GST Payment,1492.290,2019-04-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
115,1052,GST Payment,1996.996,2019-05-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
116,237,GST Payment,2084.676,2019-06-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
117,1232,GST Payment,2078.949,2019-07-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
118,1713,GST Payment,1657.371,2019-08-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
119,1859,GST Payment,1406.141,2019-09-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
120,792,GST Payment,1625.002,2019-10-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
121,1782,GST Payment,1611.864,2019-11-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
122,1672,GST Payment,-2674.437,2019-12-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
123,1758,GST Payment,2202.962,2020-01-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
124,1293,GST Payment,1641.420,2020-02-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
125,1755,GST Payment,1449.207,2020-03-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
126,1014,GST Payment,1547.337,2020-04-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
127,1311,GST Payment,1980.458,2020-05-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
128,463,GST Payment,2073.656,2020-06-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
129,698,GST Payment,2123.268,2020-07-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
130,1071,GST Payment,1831.041,2020-08-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
131,842,GST Payment,1632.654,2020-09-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
132,648,GST Payment,1638.168,2020-10-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
133,1576,GST Payment,1858.188,2020-11-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
134,1790,GST Payment,-2676.929,2020-12-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
135,668,GST Payment,2511.943,2021-01-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
136,87,GST Payment,1723.922,2021-02-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
137,375,GST Payment,1457.711,2021-03-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
138,1264,GST Payment,1628.172,2021-04-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
139,1829,GST Payment,1906.237,2021-05-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
140,1031,GST Payment,2085.954,2021-06-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
141,985,GST Payment,2196.162,2021-07-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
142,1334,GST Payment,1854.395,2021-08-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
143,1573,GST Payment,1614.070,2021-09-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
144,410,GST Payment,1886.500,2021-10-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
145,661,GST Payment,1785.887,2021-11-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
146,1354,GST Payment,-2826.869,2021-12-01,3300,GST Payable,Balance Sheet,Current Liabilities,Taxes Payable,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
147,1558,GST Payment,-25801.784,2019-01-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
148,656,GST Payment,-587.404,2019-02-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
149,667,GST Payment,-1404.458,2019-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
150,962,GST Payment,-1492.290,2019-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
151,1052,GST Payment,-1996.996,2019-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
152,237,GST Payment,-2084.676,2019-06-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
153,1232,GST Payment,-2078.949,2019-07-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
154,1713,GST Payment,-1657.371,2019-08-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
155,1859,GST Payment,-1406.141,2019-09-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
156,792,GST Payment,-1625.002,2019-10-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
157,1782,GST Payment,-1611.864,2019-11-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
158,1672,GST Payment,2674.437,2019-12-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
159,1758,GST Payment,-2202.962,2020-01-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
160,1293,GST Payment,-1641.420,2020-02-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
161,1755,GST Payment,-1449.207,2020-03-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
162,1014,GST Payment,-1547.337,2020-04-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
163,1311,GST Payment,-1980.458,2020-05-01,1000,Checking Account,Balance Sheet,Current Assets,Cash,Corporate Office,Corporate Office,9,NULL,16662221102,The Big Office Building,South Kansas Avenue,66603,C1,Central,Central,2024-06-01 22:37:29.8070000
